Session: Session 1,,,
time,LM_2_O2,LM_2_RPM,LM_2_A1
(sec),(AFR),(RPM),(Volt)
475.13599,9.09,1320,1.24
475.21793,9.09,1340,1.24
475.29984,9.11,1350,1.25
475.38177,9.10,1370,1.25
475.46368,9.10,1380,1.26
475.54559,9.10,1390,1.26
475.62753,9.10,1400,1.25
475.70944,9.10,1410,1.25
475.79135,9.10,1420,1.25
475.87329,9.09,1430,1.25
475.95520,9.07,1440,1.25
476.03711,9.06,1450,1.25
476.11905,9.06,1460,1.24
476.20096,9.05,1470,1.24
476.28287,9.05,1470,1.24
476.36481,9.06,1480,1.25
476.44672,9.06,1480,1.25
476.52863,9.06,1490,1.29
476.61057,9.08,1490,1.31
476.69247,9.09,1490,1.34
476.77441,9.11,1490,1.36
476.85632,9.12,1490,1.37
476.93823,9.09,1480,1.38
477.02017,9.06,1480,1.39
477.10208,9.06,1480,1.40
477.18399,9.06,1490,1.40
477.26593,9.07,1490,1.41
477.34784,9.07,1500,1.41
477.42975,9.05,1500,1.40
477.51169,9.05,1510,1.40
477.59360,9.07,1520,1.40
477.67551,9.09,1520,1.40
477.75745,9.09,1520,1.40
477.83936,9.09,1520,1.40
477.92130,9.09,1520,1.40
478.00320,9.08,1530,1.41
478.08511,9.08,1530,1.42
478.16705,9.07,1540,1.42
478.24896,9.09,1540,1.42
478.33087,9.12,1550,1.42
478.41281,9.11,1550,1.41
478.49472,9.09,1550,1.40
478.57663,9.10,1550,1.40
478.65857,9.07,1550,1.35
478.74048,9.08,1550,1.31
478.82239,9.06,1550,1.28
478.90433,9.03,1540,1.25
478.98624,8.98,1530,1.25
479.06815,8.97,1520,1.24
479.15009,9.02,1510,1.23
479.23199,9.03,1500,1.23
479.31393,9.02,1500,1.23
479.39584,8.98,1490,1.23
479.47775,8.96,1490,1.20
479.55969,8.97,1480,1.18
479.64160,8.96,1470,1.15
479.72351,8.97,1460,1.12
479.80545,8.97,1450,1.10
479.88736,8.95,1440,1.09
479.96927,8.94,1430,1.08
480.05121,8.96,1420,1.07
480.13312,8.96,1410,1.08
480.21503,8.97,1400,1.08
480.29697,9.00,1390,1.08
480.37888,9.00,1380,1.08
480.46078,9.01,1380,1.08
480.54272,9.06,1370,1.08
480.62463,9.05,1370,1.07
480.70657,9.05,1360,1.05
480.78848,9.06,1360,1.02
480.87039,9.06,1350,0.99
480.95233,9.06,1340,0.99
481.03424,9.05,1330,0.98
481.11615,9.04,1320,0.99
481.19809,9.07,1310,0.99
481.28000,9.08,1310,1.00
481.36191,9.10,1300,1.00
481.44385,9.11,1300,1.00
481.52576,9.10,1290,1.00
481.60767,9.08,1290,1.00
481.68961,9.09,1290,0.99
481.77151,9.10,1290,0.98
481.85345,9.10,1290,0.97
481.93536,9.10,1290,0.96
482.01727,9.10,1290,0.94
482.09921,9.10,1290,0.94
482.18112,9.10,1280,0.94
482.26303,9.10,1280,0.94
482.34497,9.10,1270,0.94
482.42688,9.11,1270,0.95
482.50879,9.13,1270,0.95
482.59073,9.12,1270,0.95
482.67264,9.11,1270,0.94
482.75455,9.12,1270,0.94
482.83649,9.12,1270,0.94
482.91840,9.13,1270,0.92
483.00031,9.13,1270,0.91
483.08224,9.13,1270,0.89
483.16415,9.13,1270,0.87
483.24609,9.12,1270,0.87
483.32800,9.14,1270,0.86
483.40991,9.14,1270,0.85
483.49185,9.14,1270,0.84
483.57376,9.16,1270,0.84
483.65567,9.17,1270,0.83
483.73761,9.16,1270,0.83
483.81952,9.16,1270,0.83
483.90143,9.17,1270,0.84
483.98337,9.17,1260,0.85
484.06528,9.17,1240,0.87
484.14719,9.17,1220,0.88
484.22913,9.18,1200,0.89
484.31104,9.17,1180,0.91
484.39297,9.15,1170,0.90
484.47488,9.12,1150,0.90
484.55679,9.09,1140,0.87
484.63873,9.06,1130,0.83
484.72064,9.05,1120,0.80
484.80255,9.04,1100,0.78
484.88449,9.05,1080,0.78
484.96640,9.08,1060,0.78
485.04831,9.10,1040,0.79
485.13025,9.13,1020,0.79
485.21216,9.17,1010,0.80
485.29407,9.19,1000,0.80
485.37601,9.22,1000,0.80
485.45792,9.23,990,0.80
485.53983,9.23,990,0.77
485.62177,9.22,980,0.74
485.70367,9.22,980,0.66
485.78561,9.22,970,0.57
485.86752,9.22,950,0.57
485.94943,9.22,930,0.56
486.03137,9.22,930,0.57
486.11328,9.22,930,0.57
486.19519,9.20,910,0.58
486.27713,9.20,890,0.58
486.35904,9.21,880,0.58
486.44095,9.25,860,0.57
486.52289,9.30,850,0.57
486.60480,9.38,840,0.57
486.68671,9.45,840,0.56
486.76865,9.52,840,0.56
486.85056,9.55,840,0.56
486.93250,9.58,830,0.56
487.01440,9.58,830,0.55
487.09631,9.57,830,0.55
487.17825,9.55,830,0.55
487.26016,9.52,830,0.55
487.34207,9.49,830,0.55
487.42401,9.47,830,0.55
487.50592,9.45,830,0.55
487.58783,9.44,830,0.54
487.66977,9.43,830,0.54
487.75168,9.41,830,0.54
487.83359,9.38,830,0.54
487.91553,9.36,830,0.54
487.99744,9.34,830,0.54
488.07935,9.35,830,0.54
488.16129,9.37,830,0.54
488.24319,9.39,830,0.54
488.32513,9.41,830,0.55
488.40704,9.41,830,0.55
488.48895,9.41,830,0.55
488.57089,9.40,830,0.55
488.65280,9.40,830,0.55
488.73471,9.39,830,0.55
488.81665,9.39,840,0.62
488.89856,9.39,840,0.69
488.98047,9.40,850,0.80
489.06241,9.42,860,0.91
489.14432,9.42,890,0.94
489.22623,9.43,910,0.97
489.30817,9.41,950,0.97
489.39008,9.32,990,0.97
489.47198,9.16,1020,0.97
489.55392,9.03,1050,0.97
489.63583,9.04,1070,0.97
489.71777,9.10,1090,0.96
489.79968,9.18,1110,0.96
489.88159,9.23,1130,0.96
489.96353,9.27,1140,0.96
490.04544,9.30,1150,0.96
490.12735,9.31,1160,0.96
490.20929,9.31,1170,0.95
490.29120,9.31,1180,0.96
490.37311,9.32,1180,0.96
490.45505,9.32,1190,0.96
490.53696,9.31,1190,0.96
490.61887,9.31,1190,0.96
490.70081,9.30,1190,0.96
490.78271,9.28,1190,0.97
490.86465,9.29,1190,0.98
490.94656,9.27,1190,1.00
491.02847,9.27,1190,1.02
491.11041,9.27,1200,1.04
491.19232,9.28,1200,1.06
491.27423,9.27,1210,1.10
491.35617,9.28,1210,1.15
491.43808,9.27,1230,1.17
491.51999,9.26,1240,1.18
491.60193,9.27,1260,1.19
491.68384,9.26,1280,1.19
491.76575,9.25,1300,1.19
491.84769,9.23,1320,1.18
491.92960,9.24,1340,1.18
492.01151,9.26,1350,1.17
492.09344,9.24,1360,1.18
492.17535,9.22,1370,1.18
492.25729,9.21,1380,1.18
492.33920,9.21,1380,1.17
492.42111,9.19,1390,1.18
492.50305,9.19,1390,1.18
492.58496,9.19,1390,1.18
492.66687,9.18,1390,1.19
492.74881,9.18,1390,1.19
492.83072,9.17,1390,1.18
492.91263,9.18,1400,1.19
492.99457,9.18,1400,1.19
493.07648,9.18,1400,1.19
493.15839,9.20,1400,1.18
493.24033,9.19,1400,1.19
493.32224,9.18,1400,1.20
493.40417,9.16,1400,1.21
493.48608,9.16,1400,1.22
493.56799,9.16,1400,1.25
493.64993,9.17,1400,1.27
493.73184,9.18,1410,1.31
493.81375,9.19,1410,1.34
493.89569,9.21,1420,1.35
493.97760,9.22,1430,1.35
494.05951,9.21,1440,1.35
494.14145,9.21,1450,1.34
494.22336,9.20,1470,1.34
494.30527,9.20,1480,1.34
494.38721,9.20,1490,1.34
494.46912,9.16,1490,1.33
494.55103,9.14,1500,1.33
494.63297,9.14,1500,1.33
494.71487,9.13,1510,1.34
494.79681,9.13,1510,1.34
494.87872,9.13,1510,1.34
494.96063,9.12,1510,1.34
495.04257,9.11,1510,1.34
495.12448,9.13,1510,1.34
495.20639,9.13,1510,1.34
495.28833,9.13,1510,1.34
495.37024,9.14,1510,1.34
495.45215,9.12,1510,1.33
495.53409,9.13,1510,1.34
495.61600,9.13,1510,1.34
495.69791,9.10,1510,1.34
495.77985,9.08,1510,1.33
495.86176,9.09,1510,1.32
495.94370,9.09,1510,1.30
496.02560,9.08,1510,1.27
496.10751,9.07,1510,1.24
496.18945,9.04,1510,1.23
496.27136,9.00,1500,1.21
496.35327,8.98,1490,1.20
496.43521,8.99,1480,1.20
496.51712,8.98,1470,1.20
496.59903,8.97,1460,1.19
496.68097,8.98,1460,1.19
496.76288,8.99,1450,1.19
496.84479,9.00,1450,1.18
496.92673,9.00,1440,1.17
497.00864,9.02,1440,1.18
497.09055,9.02,1430,1.18
497.17249,9.01,1430,1.18
497.25439,9.02,1420,1.17
497.33633,9.03,1420,1.17
497.41824,9.03,1410,1.17
497.50015,9.03,1410,1.16
497.58209,9.02,1400,1.16
497.66400,9.02,1400,1.16
497.74591,9.02,1390,1.16
497.82785,9.04,1390,1.15
497.90976,9.03,1380,1.15
497.99167,9.03,1380,1.15
498.07361,9.04,1380,1.14
498.15552,9.04,1380,1.14
498.23743,9.07,1380,1.14
498.31937,9.05,1380,1.14
498.40128,9.07,1370,1.13
498.48318,9.08,1370,1.13
498.56512,9.09,1370,1.12
498.64703,9.09,1370,1.10
498.72897,9.08,1360,1.07
498.81088,9.08,1360,1.06
498.89279,9.08,1350,1.04
498.97473,9.06,1340,1.02
499.05664,9.08,1330,1.00
499.13855,9.09,1320,0.96
499.22049,9.10,1310,0.91
499.30240,9.09,1300,0.91
499.38431,9.09,1280,0.91
499.46625,9.08,1260,0.92
499.54816,9.09,1240,0.93
499.63007,9.12,1230,0.94
499.71201,9.13,1210,0.94
499.79391,9.13,1200,0.94
499.87585,9.13,1180,0.94
499.95776,9.11,1170,0.94
500.03967,9.10,1160,0.94
500.12161,9.09,1160,0.94
500.20352,9.10,1150,0.94
500.28543,9.09,1150,0.95
500.36737,9.09,1140,0.95
500.44928,9.09,1140,0.94
500.53119,9.10,1140,0.94
500.61313,9.12,1140,0.94
500.69504,9.12,1140,0.94
500.77695,9.11,1140,0.94
500.85889,9.13,1140,0.94
500.94080,9.13,1140,0.94
501.02271,9.13,1140,0.94
501.10464,9.14,1140,0.94
501.18655,9.15,1140,0.94
501.26849,9.16,1140,0.94
501.35040,9.15,1140,0.94
501.43231,9.13,1140,0.93
501.51425,9.13,1140,0.93
501.59616,9.13,1140,0.92
501.67807,9.16,1140,0.91
501.76001,9.15,1140,0.88
501.84192,9.15,1130,0.86
501.92383,9.15,1130,0.76
502.00577,9.13,1120,0.67
502.08768,9.13,1110,0.61
502.16959,9.15,1090,0.54
502.25153,9.14,1050,0.55
502.33344,9.16,1010,0.55
502.41537,9.18,1010,0.56
502.49728,9.17,1010,0.57
502.57919,9.17,980,0.58
502.66113,9.20,940,0.58
502.74304,9.23,920,0.57
502.82495,9.30,900,0.57
502.90689,9.42,890,0.56
502.98880,9.48,870,0.56
503.07071,9.54,870,0.56
503.15265,9.62,870,0.56
503.23456,9.63,860,0.56
503.31647,9.63,850,0.56
503.39841,9.59,850,0.56
503.48032,9.55,840,0.56
503.56223,9.51,840,0.56
503.64417,9.48,840,0.56
503.72607,9.45,840,0.56
503.80801,9.43,830,0.56
503.88992,9.42,830,0.56
503.97183,9.41,830,0.55
504.05377,9.40,830,0.55
504.13568,9.38,830,0.55
504.21759,9.36,830,0.55
504.29953,9.35,830,0.55
504.38144,9.32,830,0.55
504.46335,9.34,830,0.55
504.54529,9.36,830,0.55
504.62720,9.41,830,0.55
504.70911,9.43,830,0.55
504.79105,9.44,830,0.55
504.87296,9.43,830,0.55
504.95490,9.41,830,0.55
505.03680,9.39,830,0.55
505.11871,9.38,830,0.55
505.20065,9.38,830,0.55
505.28256,9.38,830,0.55
505.36447,9.41,830,0.55
505.44641,9.42,830,0.54
505.52832,9.44,840,0.54
505.61023,9.43,840,0.54
505.69217,9.41,840,0.54
505.77408,9.38,840,0.54
505.85599,9.37,840,0.54
505.93793,9.40,840,0.54
506.01984,9.46,840,0.54
506.10175,9.53,840,0.53
506.18369,9.56,840,0.53
506.26559,9.58,840,0.53
506.34753,9.58,850,0.53
506.42944,9.55,850,0.53
506.51135,9.55,850,0.53
506.59329,9.55,850,0.53
506.67520,9.55,850,0.53
506.75711,9.54,850,0.52
506.83905,9.50,850,0.53
506.92096,9.46,850,0.54
507.00287,9.45,850,0.54
507.08481,9.45,850,0.53
507.16672,9.45,850,0.54
507.24863,9.46,850,0.54
507.33057,9.48,850,0.54
507.41248,9.47,850,0.53
507.49438,9.46,850,0.53
507.57632,9.47,850,0.53
507.65823,9.49,850,0.53
507.74017,9.53,850,0.52
507.82208,9.51,860,0.53
507.90399,9.56,860,0.53
507.98593,9.60,860,0.53
508.06784,9.59,860,0.52
508.14975,9.59,860,0.52
508.23169,9.61,860,0.52
508.31360,9.60,860,0.52
508.39551,9.60,860,0.52
508.47745,9.57,860,0.52
508.55936,9.55,860,0.52
508.64127,9.55,860,0.52
508.72321,9.56,860,0.52
508.80511,9.59,860,0.52
508.88705,9.60,860,0.52
508.96896,9.60,860,0.52
509.05087,9.57,860,0.51
509.13281,9.57,860,0.51
509.21472,9.59,860,0.51
509.29663,9.62,860,0.52
509.37857,9.62,860,0.52
509.46048,9.55,860,0.52
509.54239,9.61,860,0.52
509.62433,9.60,860,0.52
509.70624,9.57,860,0.51
509.78815,9.54,870,0.51
509.87009,9.53,870,0.51
509.95200,9.51,870,0.51
510.03391,9.51,870,0.51
510.11584,9.53,870,0.51
510.19775,9.54,870,0.51
510.27969,9.60,870,0.51
510.36160,9.61,870,0.51
510.44351,9.62,870,0.52
510.52545,9.63,870,0.52
510.60736,9.63,870,0.52
510.68927,9.65,870,0.52
510.77121,9.66,870,0.52
510.85312,9.65,870,0.51
510.93503,9.63,870,0.51
511.01697,9.60,870,0.51
511.09888,9.58,870,0.51
511.18079,9.56,870,0.52
511.26273,9.57,870,0.52
511.34464,9.62,870,0.51
511.42657,9.65,870,0.51
511.50848,9.64,870,0.51
511.59039,9.64,870,0.51
511.67233,9.63,870,0.51
511.75424,9.57,870,0.51
511.83615,9.55,870,0.51
511.91809,9.54,870,0.51
512.00000,9.56,870,0.51
512.08191,9.59,870,0.51
512.16382,9.60,870,0.50
512.24579,9.60,870,0.51
512.32770,9.62,870,0.51
512.40961,9.65,870,0.51
512.49152,9.64,870,0.51
512.57343,9.64,870,0.51
512.65533,9.61,870,0.51
512.73730,9.59,870,0.51
512.81921,9.59,870,0.51
512.90112,9.59,870,0.51
512.98303,9.58,870,0.51
513.06494,9.57,870,0.51
513.14685,9.55,870,0.51
513.22882,9.57,870,0.51
513.31073,9.60,870,0.51
513.39264,9.60,870,0.51
513.47455,9.58,870,0.51
513.55646,9.57,870,0.51
513.63843,9.54,870,0.51
513.72034,9.54,870,0.51
513.80225,9.54,870,0.51
513.88416,9.55,870,0.51
513.96606,9.58,870,0.51
514.04797,9.62,870,0.51
514.12994,9.63,870,0.51
514.21185,9.64,870,0.51
514.29376,9.63,870,0.50
514.37567,9.61,870,0.50
514.45758,9.60,870,0.50
514.53949,9.58,870,0.51
514.62146,9.58,870,0.51
514.70337,9.61,870,0.51
514.78528,9.64,870,0.50
514.86719,9.66,870,0.51
514.94910,9.65,870,0.51
515.03107,9.64,870,0.51
515.11298,9.60,870,0.50
515.19489,9.59,870,0.51
515.27679,9.57,870,0.51
515.35870,9.58,870,0.51
515.44061,9.62,870,0.50
515.52258,9.64,870,0.51
515.60449,9.62,870,0.51
515.68640,9.64,870,0.51
515.76831,9.63,870,0.50
515.85022,9.64,870,0.50
515.93219,9.62,870,0.50
516.01410,9.61,870,0.51
516.09601,9.62,870,0.51
516.17792,9.63,880,0.50
516.25983,9.63,880,0.50
516.34174,9.64,880,0.50
516.42371,9.64,880,0.49
516.50562,9.64,880,0.50
516.58752,9.62,880,0.50
516.66943,9.58,880,0.51
516.75134,9.56,880,0.51
516.83325,9.60,880,0.51
516.91522,9.65,880,0.51
516.99713,9.67,880,0.51
517.07904,9.66,880,0.51
517.16095,9.63,880,0.51
517.24286,9.61,880,0.51
517.32483,9.61,880,0.51
517.40674,9.62,880,0.51
517.48865,9.63,880,0.51
517.57056,9.65,880,0.51
517.65247,9.65,880,0.51
517.73438,9.64,880,0.51
517.81635,9.61,880,0.51
517.89825,9.58,880,0.51
517.98016,9.57,880,0.51
518.06207,9.63,880,0.51
518.14398,9.67,880,0.51
518.22589,9.69,880,0.51
518.30786,9.68,880,0.52
518.38977,9.66,880,0.52
518.47168,9.64,880,0.52
518.55359,9.66,880,0.51
518.63550,9.65,880,0.52
518.71747,9.62,880,0.52
518.79938,9.61,880,0.52
518.88129,9.59,870,0.52
518.96320,9.60,870,0.52
519.04510,9.61,870,0.52
519.12701,9.60,870,0.52
519.20898,9.62,870,0.52
519.29089,9.64,870,0.52
519.37280,9.63,870,0.52
519.45471,9.60,870,0.52
519.53662,9.61,870,0.52
519.61853,9.63,870,0.52
519.70050,9.65,870,0.52
519.78241,9.63,870,0.52
519.86432,9.62,870,0.52
519.94623,9.63,870,0.53
520.02814,9.66,860,0.53
520.11011,9.67,860,0.53
520.19202,9.65,860,0.53
520.27393,9.62,860,0.52
520.35583,9.58,860,0.52
520.43774,9.56,860,0.52
520.51965,9.56,860,0.53
520.60162,9.54,860,0.53
520.68353,9.55,860,0.53
520.76544,9.57,860,0.53
520.84735,9.60,860,0.53
520.92926,9.63,860,0.53
521.01123,9.65,860,0.53
521.09314,9.64,860,0.53
521.17505,9.62,850,0.53
521.25696,9.59,850,0.53
521.33887,9.59,850,0.53
521.42078,9.61,850,0.53
521.50275,9.63,850,0.53
521.58466,9.66,850,0.54
521.66656,9.73,850,0.54
521.74847,9.71,850,0.54
521.83038,9.70,850,0.53
521.91229,9.66,850,0.53
521.99426,9.62,850,0.53
522.07617,9.58,850,0.54
522.15808,9.57,850,0.54
522.23999,9.57,850,0.55
522.32190,9.56,840,0.55
522.40387,9.56,840,0.54
522.48578,9.59,840,0.54
522.56769,9.60,840,0.54
522.64960,9.60,840,0.54
522.73151,9.61,840,0.55
522.81342,9.61,840,0.55
522.89539,9.60,840,0.55
522.97729,9.61,840,0.55
523.05920,9.68,840,0.55
523.14111,9.71,840,0.55
523.22302,9.66,840,0.55
523.30493,9.68,830,0.55
523.38690,9.64,830,0.56
523.46881,9.64,830,0.56
523.55072,9.65,830,0.56
523.63263,9.63,830,0.55
523.71454,9.65,830,0.55
523.79651,9.66,820,0.55
523.87842,9.63,820,0.55
523.96033,9.61,820,0.55
524.04224,9.58,820,0.56
524.12415,9.57,820,0.56
524.20605,9.62,820,0.56
524.28802,9.63,820,0.56
524.36993,9.65,820,0.57
524.45184,9.65,810,0.57
524.53375,9.66,810,0.57
524.61566,9.64,810,0.57
524.69757,9.60,810,0.57
524.77954,9.57,810,0.57
524.86145,9.55,810,0.58
524.94336,9.54,810,0.58
525.02527,9.54,810,0.58
525.10718,9.53,800,0.58
525.18915,9.53,800,0.58
525.27106,9.55,800,0.57
525.35297,9.57,800,0.58
525.43488,9.57,800,0.58
525.51678,9.55,800,0.58
525.59869,9.54,790,0.59
525.68066,9.52,790,0.59
525.76257,9.52,790,0.58
525.84448,9.54,790,0.58
525.92639,9.57,790,0.58
526.00830,9.60,790,0.58
526.09021,9.60,790,0.58
526.17218,9.57,790,0.59
526.25409,9.55,780,0.60
526.33600,9.54,780,0.60
526.41791,9.56,780,0.61
526.49982,9.58,780,0.60
526.58179,9.61,770,0.60
526.66370,9.63,770,0.60
526.74561,9.62,770,0.60
526.82751,9.59,770,0.61
526.90942,9.56,760,0.62
526.99133,9.55,760,0.62
527.07330,9.55,760,0.62
527.15521,9.56,760,0.63
527.23712,9.60,750,0.63
527.31903,9.64,750,0.63
527.40094,9.65,740,0.63
527.48291,9.64,740,0.64
527.56482,9.63,740,0.64
527.64673,9.61,740,0.65
527.72864,9.61,730,0.65
527.81055,9.60,730,0.66
527.89246,9.58,720,0.66
527.97443,9.57,720,0.67
528.05634,9.57,720,0.68
528.13824,9.58,710,0.69
528.22015,9.57,700,0.69
528.30206,9.56,700,0.69
528.38397,9.56,690,0.69
528.46594,9.55,690,0.69
528.54785,9.54,690,0.69
528.62976,9.55,690,0.69
528.71167,9.55,690,0.69
528.79358,9.54,690,0.68
528.87555,9.54,690,0.68
528.95746,9.52,690,0.68
529.03937,9.52,690,0.69
529.12128,9.51,690,0.87
529.20319,9.51,690,1.04
529.28510,9.50,710,1.09
529.36707,9.52,720,1.15
529.44897,9.54,760,1.23
529.53088,9.58,800,1.30
529.61279,9.45,860,1.33
529.69470,9.20,910,1.36
529.77661,9.02,980,1.36
529.85858,9.08,1040,1.35
529.94049,9.18,1100,1.36
530.02240,9.20,1150,1.36
530.10431,9.26,1200,1.38
530.18622,9.34,1240,1.40
530.26819,9.37,1280,1.41
530.35010,9.37,1310,1.43
530.43201,9.37,1370,1.45
530.51392,9.37,1420,1.47
530.59583,9.37,1440,1.49
530.67773,9.34,1460,1.51
530.75970,9.34,1480,1.51
530.84161,9.36,1500,1.52
530.92352,9.34,1520,1.53
531.00543,9.32,1530,1.54
531.08734,9.30,1540,1.56
531.16925,9.30,1550,1.58
531.25122,9.32,1560,1.67
531.33313,9.30,1570,1.75
531.41504,9.30,1610,1.85
531.49695,9.33,1650,1.96
531.57886,9.29,1700,2.00
531.66083,9.21,1750,2.05
531.74274,9.09,1800,2.09
531.82465,8.96,1840,2.13
531.90656,8.87,1880,2.17
531.98846,8.81,1910,2.20
532.07037,8.74,1940,2.24
532.15234,8.62,1970,2.27
532.23425,8.53,2000,2.33
532.31616,8.53,2020,2.38
532.39807,8.54,2050,2.40
532.47998,8.53,2070,2.42
532.56189,8.46,2090,2.45
532.64386,8.36,2110,2.47
532.72577,8.30,2130,2.50
532.80768,8.26,2150,2.52
532.88959,8.20,2170,2.56
532.97150,8.20,2190,2.60
533.05347,8.26,2210,2.61
533.13538,8.27,2220,2.63
533.21729,8.19,2240,2.64
533.29919,8.13,2250,2.66
533.38110,8.07,2260,2.66
533.46301,8.07,2270,2.67
533.54498,8.08,2280,2.68
533.62689,8.05,2290,2.68
533.70880,8.04,2300,2.68
533.79071,8.03,2310,2.68
533.87262,8.01,2320,2.68
533.95459,7.95,2320,2.68
534.03650,8.02,2330,2.68
534.11841,7.99,2330,2.68
534.20032,7.97,2330,2.68
534.28223,7.97,2330,2.68
534.36414,7.96,2340,2.68
534.44611,8.00,2350,2.68
534.52802,7.99,2350,2.68
534.60992,7.98,2350,2.68
534.69183,7.94,2360,2.67
534.77374,7.99,2370,2.66
534.85565,7.97,2370,2.65
534.93762,7.95,2370,2.64
535.01953,7.93,2370,2.64
535.10144,7.97,2370,2.64
535.18335,7.96,2380,2.63
535.26526,7.96,2380,2.63
535.34723,7.96,2380,2.61
535.42914,7.99,2380,2.58
535.51105,8.01,2380,2.45
535.59296,8.00,2370,2.31
535.67487,7.89,2330,2.00
535.75677,7.77,2290,1.69
535.83875,7.50,2220,1.57
535.92065,7.22,2150,1.45
536.00256,7.42,2070,1.03
536.08447,7.79,1990,0.60
536.16638,7.98,1930,0.46
536.24829,8.00,1870,0.32
536.33026,7.98,1800,0.35
536.41217,7.99,1720,0.38
536.49408,8.01,1620,0.42
536.57599,8.02,1510,0.45
536.65790,8.06,1420,0.47
536.73987,8.11,1330,0.48
536.82178,8.24,1270,0.49
536.90369,8.37,1200,0.49
536.98560,8.47,1160,0.49
537.06750,8.59,1120,0.49
537.14941,8.70,1100,0.48
537.23138,8.76,1070,0.48
537.31329,8.81,1050,0.48
537.39520,8.80,1030,0.48
537.47711,8.75,1020,0.48
537.55902,8.71,1000,0.49
537.64093,8.68,990,0.49
537.72290,8.66,980,0.48
537.80481,8.65,980,0.56
537.88672,8.65,970,0.63
537.96863,8.67,970,0.79
538.05054,8.71,970,0.95
538.13251,8.75,1000,0.96
538.21442,8.83,1020,0.97
538.29633,8.86,1060,0.97
538.37823,8.69,1100,0.96
538.46014,8.66,1130,0.99
538.54205,8.62,1150,1.02
538.62402,8.73,1170,1.05
538.70593,8.89,1190,1.08
538.78784,9.03,1210,1.09
538.86975,9.11,1230,1.09
538.95166,9.14,1250,1.09
539.03363,9.15,1260,1.09
539.11554,9.16,1280,1.09
539.19745,9.19,1290,1.08
539.27936,9.21,1300,1.08
539.36127,9.22,1310,1.08
539.44318,9.22,1320,1.10
539.52515,9.21,1330,1.12
539.60706,9.20,1340,1.21
539.68896,9.22,1340,1.29
539.77087,9.23,1360,1.33
539.85278,9.26,1370,1.38
539.93469,9.27,1390,1.39
540.01666,9.23,1410,1.39
540.09857,9.21,1430,1.39
540.18048,9.22,1450,1.39
540.26239,9.22,1490,1.41
540.34430,9.23,1520,1.43
540.42627,9.26,1530,1.44
540.50818,9.27,1540,1.45
540.59009,9.28,1550,1.46
540.67200,9.29,1560,1.46
540.75391,9.28,1570,1.46
540.83582,9.27,1580,1.46
540.91779,9.25,1590,1.46
540.99969,9.23,1590,1.47
541.08160,9.21,1600,1.47
541.16351,9.20,1600,1.46
541.24542,9.22,1610,1.46
541.32733,9.18,1610,1.46
541.40930,9.18,1610,1.47
541.49121,9.19,1610,1.47
541.57312,9.18,1610,1.47
541.65503,9.17,1610,1.47
541.73694,9.15,1610,1.47
541.81891,9.15,1610,1.47
541.90082,9.16,1610,1.47
541.98273,9.17,1610,1.47
542.06464,9.17,1610,1.47
542.14655,9.17,1610,1.48
542.22845,9.17,1610,1.48
542.31042,9.17,1610,1.48
542.39233,9.18,1610,1.48
542.47424,9.18,1610,1.47
542.55615,9.19,1610,1.45
542.63806,9.18,1610,1.42
542.71997,9.15,1610,1.39
542.80194,9.12,1610,1.35
542.88385,9.06,1610,1.32
542.96576,9.00,1600,1.29
543.04767,8.99,1590,1.29
543.12958,9.02,1580,1.28
543.21155,9.07,1560,1.29
543.29346,9.07,1540,1.29
543.37537,9.07,1540,1.29
543.45728,9.03,1530,1.28
543.53918,9.00,1530,1.27
543.62109,9.00,1520,1.25
543.70306,8.99,1510,1.25
543.78497,9.00,1500,1.24
543.86688,8.94,1500,1.24
543.94879,8.99,1490,1.23
544.03070,9.00,1490,1.18
544.11261,9.01,1480,1.13
544.19458,9.00,1470,1.09
544.27649,9.00,1450,1.05
544.35840,8.99,1440,1.04
544.44031,8.97,1420,1.03
544.52222,8.98,1400,1.01
544.60419,9.10,1380,0.98
544.68610,9.07,1360,0.97
544.76801,9.08,1340,0.96
544.84991,9.07,1320,0.93
544.93182,9.06,1300,0.91
545.01373,9.07,1280,0.90
545.09570,9.08,1250,0.89
545.17761,9.08,1230,0.89
545.25952,9.09,1210,0.90
545.34143,9.09,1190,0.89
545.42334,9.09,1170,0.88
545.50531,9.10,1160,0.85
545.58722,9.10,1140,0.81
545.66913,9.11,1120,0.79
545.75104,9.09,1100,0.77
545.83295,9.09,1080,0.76
545.91486,9.09,1060,0.76
545.99683,9.11,1040,0.77
546.07874,9.13,1020,0.77
546.16064,9.16,1010,0.77
546.24255,9.20,990,0.77
546.32446,9.22,980,0.77
546.40637,9.22,970,0.78
546.48834,9.24,960,0.78
546.57025,9.24,950,0.78
546.65216,9.23,950,0.79
546.73407,9.23,940,0.79
546.81598,9.21,940,0.79
546.89795,9.19,930,0.79
546.97986,9.19,930,0.79
547.06177,9.18,920,0.78
547.14368,9.18,920,0.79
547.22559,9.20,920,0.79
547.30750,9.21,920,0.79
547.38947,9.21,910,0.79
547.47137,9.22,910,0.80
547.55328,9.23,910,0.80
547.63519,9.25,910,0.80
547.71710,9.24,910,0.79
547.79901,9.24,910,0.80
547.88098,9.24,910,0.80
547.96289,9.22,910,0.80
548.04480,9.23,910,0.80
548.12671,9.24,910,0.80
548.20862,9.25,910,0.80
548.29059,9.25,910,0.80
548.37250,9.24,910,0.80
548.45441,9.26,910,0.81
548.53632,9.27,900,0.81
